name,index,interval,underlying_data,options_data,lot_size,strike_step,strike_method,entry_time,exit_time,premium_target_per_leg,premium_band,fixed_distance_points,target_delta_ce,target_delta_pe,lots,per_leg_sl_pct,combined_mtm_sl_rupees,combined_mtm_target_rupees,slippage_per_order_rupees,charges_per_lot_roundtrip_rupees,output_name,save_trades,strategy,status,trades,net_pnl,gross_pnl,max_drawdown,win_rate,avg_pnl,profit_factor,report_path,score
banknifty_strangle_v1,BANKNIFTY,5minute,data/underlying_5m_banknifty.csv,data/options_5m_banknifty.csv,30,100,delta_target,10:00,15:20,60,20,300,0.25,-0.25,1,25,4500,1500,5,50,sweep_tradebook_00064.csv,False,banknifty_strangle_v1,ok,31,30092.999999999993,33812.99999999999,-11612.625,74.19354838709677,970.7419354838707,2.8225341236855845,,3.3333392362525345
banknifty_strangle_v1,BANKNIFTY,5minute,data/underlying_5m_banknifty.csv,data/options_5m_banknifty.csv,30,100,delta_target,10:00,15:20,60,20,300,0.15,-0.2,1,30,4500,3500,5,50,sweep_tradebook_00011.csv,False,banknifty_strangle_v1,ok,31,18933.600000000006,22653.600000000006,-7134.899999999998,64.51612903225806,610.7612903225809,2.1645139862720493,,3.2988214677602476
banknifty_strangle_v1,BANKNIFTY,5minute,data/underlying_5m_banknifty.csv,data/options_5m_banknifty.csv,30,100,delta_target,09:30,15:20,60,20,300,0.2,-0.2,1,30,2500,2500,5,50,sweep_tradebook_00099.csv,False,banknifty_strangle_v1,ok,31,21477.449999999993,25197.449999999993,-8463.3,67.74193548387096,692.8209677419353,1.8375429935188001,,3.2151351394617285
banknifty_strangle_v1,BANKNIFTY,5minute,data/underlying_5m_banknifty.csv,data/options_5m_banknifty.csv,30,100,delta_target,09:30,15:20,60,20,300,0.15,-0.15,1,35,3500,1500,5,50,sweep_tradebook_00100.csv,False,banknifty_strangle_v1,ok,31,17064.000000000015,20784.00000000001,-7009.500000000002,74.19354838709677,550.4516129032263,1.9387687737250383,,3.1763459268412237
banknifty_strangle_v1,BANKNIFTY,5minute,data/underlying_5m_banknifty.csv,data/options_5m_banknifty.csv,30,100,delta_target,09:30,15:20,60,20,300,0.1,-0.25,1,25,3500,3500,5,50,sweep_tradebook_00046.csv,False,banknifty_strangle_v1,ok,31,21735.749999999985,25455.749999999985,-9270.375000000004,64.51612903225806,701.1532258064511,1.6531812752146764,,2.989807542496843
banknifty_strangle_v1,BANKNIFTY,5minute,data/underlying_5m_banknifty.csv,data/options_5m_banknifty.csv,30,100,delta_target,10:00,15:20,60,20,300,0.25,-0.2,1,25,2500,2500,5,50,sweep_tradebook_00035.csv,False,banknifty_strangle_v1,ok,31,33183.375,36903.375,-14735.625,58.06451612903226,1070.4314516129032,2.257428275048669,,2.8325601631989623
banknifty_strangle_v1,BANKNIFTY,5minute,data/underlying_5m_banknifty.csv,data/options_5m_banknifty.csv,30,100,delta_target,10:00,15:20,60,20,300,0.2,-0.15,1,35,2500,1500,5,50,sweep_tradebook_00056.csv,False,banknifty_strangle_v1,ok,31,15361.499999999987,19081.49999999999,-7159.4999999999945,67.74193548387096,495.5322580645157,1.8049202232177937,,2.8230300818447853
banknifty_strangle_v1,BANKNIFTY,5minute,data/underlying_5m_banknifty.csv,data/options_5m_banknifty.csv,30,100,delta_target,10:00,15:20,60,20,300,0.1,-0.15,1,35,3500,1500,5,50,sweep_tradebook_00015.csv,False,banknifty_strangle_v1,ok,31,22975.499999999975,26695.499999999975,-11269.500000000011,70.96774193548387,741.1451612903218,2.232955002817353,,2.7484102823922365
banknifty_strangle_v1,BANKNIFTY,5minute,data/underlying_5m_banknifty.csv,data/options_5m_banknifty.csv,30,100,delta_target,10:00,15:20,60,20,300,0.2,-0.15,1,30,4500,3500,5,50,sweep_tradebook_00097.csv,False,banknifty_strangle_v1,ok,31,20221.649999999998,23941.649999999998,-10206.000000000007,67.74193548387096,652.3112903225806,1.6978192340143587,,2.658768561187914
banknifty_strangle_v1,BANKNIFTY,5minute,data/underlying_5m_banknifty.csv,data/options_5m_banknifty.csv,30,100,delta_target,09:30,15:20,60,20,300,0.25,-0.1,1,35,4500,3500,5,50,sweep_tradebook_00022.csv,False,banknifty_strangle_v1,ok,31,22929.824999999997,26649.82499999999,-11417.249999999985,58.06451612903226,739.6717741935483,2.1051543335948026,,2.5889943697249302
banknifty_strangle_v1,BANKNIFTY,5minute,data/underlying_5m_banknifty.csv,data/options_5m_banknifty.csv,30,100,delta_target,10:00,15:20,60,20,300,0.2,-0.15,1,40,3500,3500,5,50,sweep_tradebook_00009.csv,False,banknifty_strangle_v1,ok,31,20761.500000000004,24481.500000000004,-10688.999999999996,64.51612903225806,669.725806451613,1.7484453577029146,,2.587485174689688
banknifty_strangle_v1,BANKNIFTY,5minute,data/underlying_5m_banknifty.csv,data/options_5m_banknifty.csv,30,100,delta_target,10:00,15:20,60,20,300,0.25,-0.25,1,40,4500,2500,5,50,sweep_tradebook_00108.csv,False,banknifty_strangle_v1,ok,31,18750.899999999983,22470.899999999976,-9447.600000000002,58.06451612903226,604.8677419354833,1.9142276244386895,,2.5653714409804005
banknifty_strangle_v1,BANKNIFTY,5minute,data/underlying_5m_banknifty.csv,data/options_5m_banknifty.csv,30,100,delta_target,10:00,15:20,60,20,300,0.1,-0.15,1,35,2500,1500,5,50,sweep_tradebook_00033.csv,False,banknifty_strangle_v1,ok,31,16847.999999999975,20567.999999999975,-8919.000000000004,64.51612903225806,543.4838709677412,1.772436558696099,,2.5341622994043127
banknifty_strangle_v1,BANKNIFTY,5minute,data/underlying_5m_banknifty.csv,data/options_5m_banknifty.csv,30,100,delta_target,09:30,15:20,60,20,300,0.15,-0.15,1,35,3500,2500,5,50,sweep_tradebook_00048.csv,False,banknifty_strangle_v1,ok,31,19506.00000000001,23226.00000000001,-11346.0,70.96774193548387,629.2258064516133,1.8877662479519397,,2.428873611845585
banknifty_strangle_v1,BANKNIFTY,5minute,data/underlying_5m_banknifty.csv,data/options_5m_banknifty.csv,30,100,delta_target,10:00,15:20,60,20,300,0.2,-0.25,1,25,4500,1500,5,50,sweep_tradebook_00037.csv,False,banknifty_strangle_v1,ok,31,20123.250000000004,23843.250000000004,-11805.749999999993,70.96774193548387,649.1370967741937,2.1569823850283525,,2.414206991808941
banknifty_strangle_v1,BANKNIFTY,5minute,data/underlying_5m_banknifty.csv,data/options_5m_banknifty.csv,30,100,delta_target,10:00,15:20,60,20,300,0.25,-0.15,1,40,3500,3500,5,50,sweep_tradebook_00054.csv,False,banknifty_strangle_v1,ok,31,21178.500000000004,24898.500000000004,-12152.999999999996,64.51612903225806,683.1774193548388,1.880731083525669,,2.387817424610412
banknifty_strangle_v1,BANKNIFTY,5minute,data/underlying_5m_banknifty.csv,data/options_5m_banknifty.csv,30,100,delta_target,09:30,15:20,60,20,300,0.1,-0.15,1,40,4500,2500,5,50,sweep_tradebook_00115.csv,False,banknifty_strangle_v1,ok,31,16576.500000000015,20296.500000000015,-9257.999999999989,58.06451612903226,534.7258064516134,1.6405634129376316,,2.3711506700395164
banknifty_strangle_v1,BANKNIFTY,5minute,data/underlying_5m_banknifty.csv,data/options_5m_banknifty.csv,30,100,delta_target,10:00,15:20,60,20,300,0.15,-0.15,1,35,3500,2500,5,50,sweep_tradebook_00073.csv,False,banknifty_strangle_v1,ok,31,16873.64999999998,20593.64999999998,-10543.500000000005,70.96774193548387,544.31129032258,1.7124688863695365,,2.31006154227417
banknifty_strangle_v1,BANKNIFTY,5minute,data/underlying_5m_banknifty.csv,data/options_5m_banknifty.csv,30,100,delta_target,10:00,15:20,60,20,300,0.25,-0.15,1,40,3500,1500,5,50,sweep_tradebook_00038.csv,False,banknifty_strangle_v1,ok,31,15941.99999999998,19661.99999999998,-9799.499999999998,67.74193548387096,514.2580645161283,1.7379530620747106,,2.304237049619054
banknifty_strangle_v1,BANKNIFTY,5minute,data/underlying_5m_banknifty.csv,data/options_5m_banknifty.csv,30,100,delta_target,09:20,15:20,60,20,300,0.25,-0.1,1,35,4500,2500,5,50,sweep_tradebook_00007.csv,False,banknifty_strangle_v1,ok,31,11101.049999999996,14821.049999999992,-6694.5000000000055,64.51612903225806,358.09838709677405,1.4285490931832392,,2.3033956618215705
banknifty_strangle_v1,BANKNIFTY,5minute,data/underlying_5m_banknifty.csv,data/options_5m_banknifty.csv,30,100,delta_target,10:00,15:20,60,20,300,0.15,-0.25,1,40,3500,3500,5,50,sweep_tradebook_00029.csv,False,banknifty_strangle_v1,ok,31,14814.90000000001,18534.90000000001,-8495.1,54.83870967741935,477.9000000000003,1.6979238803227956,,2.2923218356236488
banknifty_strangle_v1,BANKNIFTY,5minute,data/underlying_5m_banknifty.csv,data/options_5m_banknifty.csv,30,100,delta_target,10:00,15:20,60,20,300,0.25,-0.1,1,25,3500,3500,5,50,sweep_tradebook_00110.csv,False,banknifty_strangle_v1,ok,31,14177.249999999993,17897.24999999999,-8426.999999999996,54.83870967741935,457.3306451612901,1.6338077754865963,,2.230747367333111
banknifty_strangle_v1,BANKNIFTY,5minute,data/underlying_5m_banknifty.csv,data/options_5m_banknifty.csv,30,100,delta_target,10:00,15:20,60,20,300,0.15,-0.2,1,40,3500,2500,5,50,sweep_tradebook_00090.csv,False,banknifty_strangle_v1,ok,31,16220.699999999993,19940.699999999997,-10618.799999999992,64.51612903225806,523.248387096774,1.7835405616902877,,2.1727067756881593
banknifty_strangle_v1,BANKNIFTY,5minute,data/underlying_5m_banknifty.csv,data/options_5m_banknifty.csv,30,100,delta_target,10:00,15:20,60,20,300,0.15,-0.2,1,40,4500,2500,5,50,sweep_tradebook_00106.csv,False,banknifty_strangle_v1,ok,31,16220.699999999993,19940.699999999997,-10618.799999999992,64.51612903225806,523.248387096774,1.7835405616902877,,2.1727067756881593
banknifty_strangle_v1,BANKNIFTY,5minute,data/underlying_5m_banknifty.csv,data/options_5m_banknifty.csv,30,100,delta_target,09:30,15:20,60,20,300,0.25,-0.25,1,30,3500,3500,5,50,sweep_tradebook_00062.csv,False,banknifty_strangle_v1,ok,31,13389.299999999976,17109.29999999997,-8819.100000000013,58.06451612903226,431.9129032258057,1.4343565088757388,,2.098861305794859
banknifty_strangle_v1,BANKNIFTY,5minute,data/underlying_5m_banknifty.csv,data/options_5m_banknifty.csv,30,100,delta_target,09:30,15:20,60,20,300,0.1,-0.2,1,30,4500,2500,5,50,sweep_tradebook_00107.csv,False,banknifty_strangle_v1,ok,31,16556.249999999996,20276.249999999996,-11765.250000000004,67.74193548387096,534.0725806451612,1.5262342368113662,,2.0846355210910197
banknifty_strangle_v1,BANKNIFTY,5minute,data/underlying_5m_banknifty.csv,data/options_5m_banknifty.csv,30,100,delta_target,10:00,15:20,60,20,300,0.15,-0.25,1,25,3500,3500,5,50,sweep_tradebook_00103.csv,False,banknifty_strangle_v1,ok,31,16195.875000000002,19915.875,-11385.375,61.29032258064516,522.4475806451613,1.632926418218855,,2.0354189532199096
banknifty_strangle_v1,BANKNIFTY,5minute,data/underlying_5m_banknifty.csv,data/options_5m_banknifty.csv,30,100,delta_target,09:30,15:20,60,20,300,0.15,-0.1,1,25,4500,2500,5,50,sweep_tradebook_00085.csv,False,banknifty_strangle_v1,ok,31,14739.000000000022,18459.000000000025,-11155.125,70.96774193548387,475.45161290322653,1.54119850187266,,2.030953514423251
banknifty_strangle_v1,BANKNIFTY,5minute,data/underlying_5m_banknifty.csv,data/options_5m_banknifty.csv,30,100,delta_target,10:00,15:20,60,20,300,0.1,-0.1,1,40,3500,1500,5,50,sweep_tradebook_00068.csv,False,banknifty_strangle_v1,ok,31,20033.999999999975,23753.999999999975,-14841.000000000018,64.51612903225806,646.2580645161282,1.92250310816411,,1.9950703261018372
banknifty_strangle_v1,BANKNIFTY,5minute,data/underlying_5m_banknifty.csv,data/options_5m_banknifty.csv,30,100,delta_target,10:00,15:20,60,20,300,0.2,-0.2,1,25,4500,1500,5,50,sweep_tradebook_00004.csv,False,banknifty_strangle_v1,ok,31,16765.500000000015,20485.500000000015,-13786.499999999985,70.96774193548387,540.8225806451618,1.7711466813854018,,1.925758368109057
banknifty_strangle_v1,BANKNIFTY,5minute,data/underlying_5m_banknifty.csv,data/options_5m_banknifty.csv,30,100,delta_target,09:30,15:20,60,20,300,0.15,-0.25,1,40,3500,2500,5,50,sweep_tradebook_00030.csv,False,banknifty_strangle_v1,ok,31,17893.49999999999,21613.49999999999,-13630.5,61.29032258064516,577.2096774193545,1.7691166989039329,,1.9256577102347552
banknifty_strangle_v1,BANKNIFTY,5minute,data/underlying_5m_banknifty.csv,data/options_5m_banknifty.csv,30,100,delta_target,10:00,15:20,60,20,300,0.1,-0.25,1,40,2500,1500,5,50,sweep_tradebook_00065.csv,False,banknifty_strangle_v1,ok,31,18343.49999999998,22063.49999999998,-14829.000000000011,67.74193548387096,591.7258064516124,1.7887133182844235,,1.9144211755953329
banknifty_strangle_v1,BANKNIFTY,5minute,data/underlying_5m_banknifty.csv,data/options_5m_banknifty.csv,30,100,delta_target,10:00,15:20,60,20,300,0.15,-0.2,1,25,3500,2500,5,50,sweep_tradebook_00087.csv,False,banknifty_strangle_v1,ok,31,13756.49999999999,17476.499999999993,-13745.999999999993,70.96774193548387,443.75806451612874,1.5304528891202496,,1.7104412779318792
banknifty_strangle_v1,BANKNIFTY,5minute,data/underlying_5m_banknifty.csv,data/options_5m_banknifty.csv,30,100,delta_target,09:20,15:20,60,20,300,0.25,-0.1,1,40,4500,2500,5,50,sweep_tradebook_00074.csv,False,banknifty_strangle_v1,ok,31,7639.200000000003,11359.200000000004,-7301.69999999999,61.29032258064516,246.425806451613,1.2636270459980743,,1.6591253384651492
banknifty_strangle_v1,BANKNIFTY,5minute,data/underlying_5m_banknifty.csv,data/options_5m_banknifty.csv,30,100,delta_target,10:00,15:20,60,20,300,0.1,-0.1,1,30,2500,1500,5,50,sweep_tradebook_00120.csv,False,banknifty_strangle_v1,ok,31,14137.49999999997,17857.49999999997,-13533.000000000004,61.29032258064516,456.04838709677324,1.5560471976401171,,1.657571813702703
banknifty_strangle_v1,BANKNIFTY,5minute,data/underlying_5m_banknifty.csv,data/options_5m_banknifty.csv,30,100,delta_target,10:00,15:20,60,20,300,0.1,-0.25,1,25,4500,1500,5,50,sweep_tradebook_00066.csv,False,banknifty_strangle_v1,ok,31,14348.99999999998,18068.99999999998,-15916.500000000011,67.74193548387096,462.87096774193486,1.5265301629238213,,1.5789366482135074
banknifty_strangle_v1,BANKNIFTY,5minute,data/underlying_5m_banknifty.csv,data/options_5m_banknifty.csv,30,100,delta_target,10:00,15:20,60,20,300,0.1,-0.2,1,30,3500,1500,5,50,sweep_tradebook_00052.csv,False,banknifty_strangle_v1,ok,31,15536.999999999989,19256.99999999999,-17326.500000000004,67.74193548387096,501.1935483870964,1.5780456498688542,,1.5741382536353496
banknifty_strangle_v1,BANKNIFTY,5minute,data/underlying_5m_banknifty.csv,data/options_5m_banknifty.csv,30,100,delta_target,09:30,15:20,60,20,300,0.15,-0.1,1,30,4500,1500,5,50,sweep_tradebook_00050.csv,False,banknifty_strangle_v1,ok,31,10304.850000000006,14024.850000000006,-12444.149999999994,70.96774193548387,332.41451612903245,1.3888747374915802,,1.537765316077396
