datetime,open,high,low,close,volume
2026-02-03 13:35:00+05:30,60564.8,60603.4,60540.0,60603.4,390
2026-02-03 13:40:00+05:30,60603.4,60650.0,60603.4,60640.2,1140
2026-02-03 13:45:00+05:30,60640.2,60666.0,60620.4,60620.4,390
2026-02-03 13:50:00+05:30,60620.4,60659.4,60607.4,60650.0,120
2026-02-03 13:55:00+05:30,60650.0,60650.0,60592.6,60592.6,60
2026-02-03 14:00:00+05:30,60592.6,60619.0,60592.6,60619.0,450
2026-02-03 14:05:00+05:30,60619.0,60640.8,60593.2,60640.8,240
2026-02-03 14:10:00+05:30,60640.8,60640.8,60640.8,60640.8,0
2026-02-03 14:15:00+05:30,60640.8,60650.0,60610.2,60610.2,630
2026-02-03 14:20:00+05:30,60610.2,60649.8,60610.2,60649.8,180
2026-02-03 14:25:00+05:30,60649.8,60649.8,60621.0,60642.6,210
2026-02-03 14:30:00+05:30,60642.6,60649.8,60600.0,60640.2,480
2026-02-03 14:35:00+05:30,60640.2,60662.4,60636.4,60662.2,780
2026-02-03 14:40:00+05:30,60662.2,60662.2,60616.8,60629.4,450
2026-02-03 14:45:00+05:30,60629.4,60630.6,60600.0,60600.0,810
2026-02-03 14:50:00+05:30,60600.0,60600.0,60587.6,60590.0,300
2026-02-03 14:55:00+05:30,60590.0,60626.0,60590.0,60614.0,30
2026-02-03 15:00:00+05:30,60614.0,60614.0,60510.0,60520.0,1710
2026-02-03 15:05:00+05:30,60520.0,60549.0,60500.0,60545.4,2340
2026-02-03 15:10:00+05:30,60545.4,60548.4,60507.0,60548.4,750
2026-02-03 15:15:00+05:30,60548.4,60587.2,60532.4,60565.8,750
2026-02-03 15:20:00+05:30,60565.8,60571.4,60539.8,60567.4,2610
2026-02-03 15:25:00+05:30,60567.4,60567.4,60535.2,60535.2,1680
2026-02-04 09:15:00+05:30,60530.0,60650.0,60422.0,60631.0,4170
2026-02-04 09:20:00+05:30,60631.0,60666.0,60631.0,60650.0,2130
2026-02-04 09:25:00+05:30,60650.0,60698.0,60644.8,60652.8,2310
2026-02-04 09:30:00+05:30,60652.8,60720.0,60652.8,60703.4,2340
2026-02-04 09:35:00+05:30,60703.4,60724.8,60675.0,60700.0,990
2026-02-04 09:40:00+05:30,60700.0,60742.8,60670.0,60742.8,1200
2026-02-04 09:45:00+05:30,60742.8,60790.0,60742.8,60745.0,1320
2026-02-04 09:50:00+05:30,60745.0,60745.0,60680.0,60701.6,960
2026-02-04 09:55:00+05:30,60701.6,60749.8,60701.6,60749.8,420
2026-02-04 10:00:00+05:30,60749.8,60749.8,60720.2,60724.8,450
2026-02-04 10:05:00+05:30,60724.8,60763.6,60704.2,60763.4,1710
2026-02-04 10:10:00+05:30,60763.4,60773.0,60748.8,60753.4,810
2026-02-04 10:15:00+05:30,60753.4,60753.4,60704.2,60704.2,270
2026-02-04 10:20:00+05:30,60704.2,60727.4,60698.0,60698.0,420
2026-02-04 10:25:00+05:30,60698.0,60720.8,60692.4,60701.6,270
2026-02-04 10:30:00+05:30,60701.6,60707.0,60670.0,60670.0,210
2026-02-04 10:35:00+05:30,60670.0,60670.0,60632.6,60655.0,1020
2026-02-04 10:40:00+05:30,60655.0,60690.0,60655.0,60690.0,270
2026-02-04 10:45:00+05:30,60690.0,60690.0,60680.0,60690.0,330
2026-02-04 10:50:00+05:30,60690.0,60748.8,60690.0,60748.8,180
2026-02-04 10:55:00+05:30,60748.8,60748.8,60700.4,60716.6,210
2026-02-04 11:00:00+05:30,60716.6,60730.2,60691.8,60725.0,270
2026-02-04 11:05:00+05:30,60725.0,60748.8,60709.0,60727.8,450
2026-02-04 11:10:00+05:30,60727.8,60727.8,60673.8,60673.8,120
2026-02-04 11:15:00+05:30,60673.8,60681.8,60622.2,60646.4,1020
2026-02-04 11:20:00+05:30,60646.4,60671.0,60639.0,60639.0,1350
2026-02-04 11:25:00+05:30,60639.0,60648.0,60630.0,60645.0,1410
2026-02-04 11:30:00+05:30,60645.0,60679.6,60636.8,60673.6,330
2026-02-04 11:35:00+05:30,60673.6,60679.2,60645.0,60679.2,420
2026-02-04 11:40:00+05:30,60679.2,60700.0,60666.0,60666.0,180
2026-02-04 11:45:00+05:30,60666.0,60666.0,60666.0,60666.0,0
2026-02-04 11:50:00+05:30,60666.0,60690.2,60666.0,60690.2,150
2026-02-04 11:55:00+05:30,60690.2,60704.0,60690.2,60704.0,300
2026-02-04 12:00:00+05:30,60704.0,60705.0,60665.2,60675.0,1110
2026-02-04 12:05:00+05:30,60679.6,60720.4,60676.6,60720.4,420
2026-02-04 12:10:00+05:30,60720.4,60725.0,60720.0,60720.6,270
2026-02-04 12:15:00+05:30,60720.6,60725.0,60720.0,60724.0,90
2026-02-04 12:20:00+05:30,60724.0,60724.0,60698.4,60698.4,240
2026-02-04 12:25:00+05:30,60698.4,60700.8,60698.4,60700.8,30
2026-02-04 12:30:00+05:30,60700.8,60700.8,60681.2,60685.0,90
2026-02-04 12:35:00+05:30,60685.0,60685.0,60670.0,60670.0,60
2026-02-04 12:40:00+05:30,60670.0,60707.8,60670.0,60707.6,90
2026-02-04 12:45:00+05:30,60707.6,60707.6,60640.0,60640.0,270
2026-02-04 12:50:00+05:30,60640.0,60640.0,60620.0,60620.4,210
2026-02-04 12:55:00+05:30,60620.4,60637.4,60620.4,60627.6,180
2026-02-04 13:00:00+05:30,60627.6,60629.0,60619.0,60620.0,210
2026-02-04 13:05:00+05:30,60620.0,60681.0,60620.0,60681.0,240
2026-02-04 13:10:00+05:30,60681.0,60699.8,60672.0,60696.4,480
2026-02-04 13:15:00+05:30,60696.4,60697.2,60687.0,60697.2,180
2026-02-04 13:20:00+05:30,60699.8,60733.0,60699.8,60733.0,840
2026-02-04 13:25:00+05:30,60733.0,60753.8,60733.0,60753.8,510
2026-02-04 13:30:00+05:30,60753.8,60773.6,60722.0,60742.0,1200
2026-02-04 13:35:00+05:30,60742.0,60780.0,60730.6,60776.6,1950
2026-02-04 13:40:00+05:30,60776.6,60778.8,60730.2,60760.0,600
2026-02-04 13:45:00+05:30,60760.0,60768.0,60751.6,60768.0,630
2026-02-04 13:50:00+05:30,60768.0,60784.8,60750.0,60783.2,2250
2026-02-04 13:55:00+05:30,60783.0,60785.0,60748.2,60748.2,690
2026-02-04 14:00:00+05:30,60748.2,60770.0,60740.2,60770.0,210
2026-02-04 14:05:00+05:30,60770.0,60770.0,60740.2,60744.8,240
2026-02-04 14:10:00+05:30,60744.8,60832.8,60744.8,60832.8,3630
2026-02-04 14:15:00+05:30,60832.4,60900.0,60832.4,60860.0,3630
2026-02-04 14:20:00+05:30,60860.0,60925.0,60845.0,60852.0,3870
2026-02-04 14:25:00+05:30,60854.4,60867.0,60836.0,60845.6,1020
2026-02-04 14:30:00+05:30,60845.6,60861.4,60828.8,60829.0,3150
2026-02-04 14:35:00+05:30,60829.0,60858.0,60800.2,60858.0,1410
2026-02-04 14:40:00+05:30,60858.0,60859.4,60839.8,60852.6,1050
2026-02-04 14:45:00+05:30,60852.6,60852.6,60800.0,60800.0,240
2026-02-04 14:50:00+05:30,60800.0,60822.6,60800.0,60821.8,600
2026-02-04 14:55:00+05:30,60821.8,60825.0,60783.2,60797.8,1500
2026-02-04 15:00:00+05:30,60810.2,60825.2,60755.0,60764.2,1380
2026-02-04 15:05:00+05:30,60764.2,60787.8,60750.0,60750.0,240
2026-02-04 15:10:00+05:30,60750.0,60765.0,60750.0,60765.0,150
2026-02-04 15:15:00+05:30,60765.0,60784.8,60718.8,60725.0,780
2026-02-04 15:20:00+05:30,60725.0,60743.8,60725.0,60730.8,420
2026-02-04 15:25:00+05:30,60730.8,60761.4,60730.8,60761.4,780
2026-02-05 09:15:00+05:30,60845.6,60845.6,60676.2,60731.4,1260
2026-02-05 09:20:00+05:30,60731.4,60731.4,60650.0,60677.0,1170
2026-02-05 09:25:00+05:30,60677.0,60699.0,60660.0,60688.4,510
2026-02-05 09:30:00+05:30,60688.4,60715.6,60688.4,60715.6,480
2026-02-05 09:35:00+05:30,60715.6,60715.6,60650.2,60650.2,480
2026-02-05 09:40:00+05:30,60650.2,60668.6,60640.0,60648.2,510
2026-02-05 09:45:00+05:30,60648.2,60650.0,60590.6,60597.6,1080
2026-02-05 09:50:00+05:30,60597.6,60639.0,60597.6,60605.6,600
2026-02-05 09:55:00+05:30,60605.6,60632.8,60601.0,60632.8,630
2026-02-05 10:00:00+05:30,60632.8,60639.0,60606.0,60636.4,450
2026-02-05 10:05:00+05:30,60636.4,60636.4,60605.6,60627.0,240
2026-02-05 10:10:00+05:30,60627.0,60666.2,60627.0,60666.2,150
2026-02-05 10:15:00+05:30,60666.2,60678.0,60666.2,60677.0,300
2026-02-05 10:20:00+05:30,60677.0,60741.2,60677.0,60741.2,930
2026-02-05 10:25:00+05:30,60741.2,60745.0,60680.8,60680.8,1320
2026-02-05 10:30:00+05:30,60680.8,60680.8,60640.0,60648.0,810
2026-02-05 10:35:00+05:30,60648.0,60648.0,60588.2,60588.2,1170
2026-02-05 10:40:00+05:30,60588.2,60588.2,60550.0,60550.0,900
2026-02-05 10:45:00+05:30,60550.0,60567.0,60534.2,60550.0,480
2026-02-05 10:50:00+05:30,60550.0,60576.2,60550.0,60550.0,480
2026-02-05 10:55:00+05:30,60550.0,60566.8,60538.0,60555.8,870
2026-02-05 11:00:00+05:30,60555.8,60574.8,60524.0,60574.8,300
2026-02-05 11:05:00+05:30,60574.8,60583.0,60574.8,60583.0,180
2026-02-05 11:10:00+05:30,60583.0,60613.0,60583.0,60606.2,450
2026-02-05 11:15:00+05:30,60595.2,60595.2,60555.0,60555.0,480
2026-02-05 11:20:00+05:30,60555.0,60568.0,60550.0,60565.4,270
2026-02-05 11:25:00+05:30,60565.4,60575.0,60553.4,60575.0,150
2026-02-05 11:30:00+05:30,60575.0,60595.4,60555.0,60560.0,2100
2026-02-05 11:35:00+05:30,60560.0,60600.0,60553.4,60600.0,210
2026-02-05 11:40:00+05:30,60600.0,60618.4,60597.4,60610.0,510
2026-02-05 11:45:00+05:30,60610.0,60614.4,60576.8,60577.0,300
2026-02-05 11:50:00+05:30,60577.0,60600.0,60570.0,60600.0,150
2026-02-05 11:55:00+05:30,60600.0,60600.0,60600.0,60600.0,180
2026-02-05 12:00:00+05:30,60600.0,60616.2,60585.2,60585.2,450
2026-02-05 12:05:00+05:30,60585.2,60600.0,60579.2,60579.2,60
2026-02-05 12:10:00+05:30,60579.2,60579.2,60555.0,60555.0,150
2026-02-05 12:15:00+05:30,60555.0,60555.0,60510.2,60518.0,810
2026-02-05 12:20:00+05:30,60518.0,60536.4,60505.2,60533.0,420
2026-02-05 12:25:00+05:30,60533.0,60569.6,60530.0,60550.0,390
2026-02-05 12:30:00+05:30,60550.0,60589.8,60538.8,60538.8,300
2026-02-05 12:35:00+05:30,60545.0,60554.8,60545.0,60554.8,60
2026-02-05 12:40:00+05:30,60554.8,60565.2,60554.0,60560.0,90
2026-02-05 12:45:00+05:30,60560.0,60585.4,60560.0,60585.4,120
2026-02-05 12:50:00+05:30,60585.4,60589.2,60580.0,60580.0,120
2026-02-05 12:55:00+05:30,60580.0,60580.0,60554.4,60567.0,360
2026-02-05 13:00:00+05:30,60567.0,60580.0,60567.0,60580.0,120
2026-02-05 13:05:00+05:30,60580.0,60586.2,60580.0,60586.2,30
2026-02-05 13:10:00+05:30,60586.2,60586.2,60558.4,60558.4,30
2026-02-05 13:15:00+05:30,60558.4,60590.0,60558.4,60590.0,60
2026-02-05 13:20:00+05:30,60590.0,60606.4,60590.0,60599.0,330
2026-02-05 13:25:00+05:30,60590.0,60590.0,60554.4,60554.4,450
2026-02-05 13:30:00+05:30,60554.4,60576.0,60550.0,60576.0,60
2026-02-05 13:35:00+05:30,60579.0,60587.6,60579.0,60587.6,150
2026-02-05 13:40:00+05:30,60587.6,60587.6,60587.6,60587.6,0
2026-02-05 13:45:00+05:30,60587.6,60587.6,60580.0,60580.0,150
2026-02-05 13:50:00+05:30,60580.0,60580.0,60565.8,60565.8,90
2026-02-05 13:55:00+05:30,60565.8,60565.8,60551.2,60551.2,60
2026-02-05 14:00:00+05:30,60551.2,60564.6,60551.2,60564.6,210
2026-02-05 14:05:00+05:30,60564.6,60564.6,60525.0,60525.0,150
2026-02-05 14:10:00+05:30,60525.0,60535.2,60487.0,60500.0,1170
2026-02-05 14:15:00+05:30,60500.0,60527.6,60500.0,60527.6,210
2026-02-05 14:20:00+05:30,60527.6,60527.6,60490.0,60490.0,240
2026-02-05 14:25:00+05:30,60490.0,60530.0,60482.4,60530.0,1560
2026-02-05 14:30:00+05:30,60530.0,60554.8,60518.2,60537.8,120
2026-02-05 14:35:00+05:30,60537.8,60550.0,60537.8,60550.0,30
2026-02-05 14:40:00+05:30,60550.0,60550.0,60533.4,60534.4,120
2026-02-05 14:45:00+05:30,60534.4,60544.8,60534.4,60544.8,90
