datetime,open,high,low,close,volume
2026-01-05 11:55:00+05:30,26778.3,26778.3,26770.0,26776.7,1365
2026-01-05 12:00:00+05:30,26776.7,26779.4,26760.0,26760.0,715
2026-01-05 12:05:00+05:30,26760.0,26768.0,26760.0,26761.0,1755
2026-01-05 12:10:00+05:30,26761.0,26761.0,26761.0,26761.0,0
2026-01-05 12:15:00+05:30,26761.0,26782.1,26761.0,26782.0,585
2026-01-05 12:20:00+05:30,26782.0,26782.0,26782.0,26782.0,0
2026-01-05 12:25:00+05:30,26782.0,26782.0,26777.0,26777.0,65
2026-01-05 12:30:00+05:30,26777.0,26780.4,26771.3,26771.3,260
2026-01-05 12:35:00+05:30,26771.3,26784.0,26771.3,26784.0,130
2026-01-05 12:40:00+05:30,26784.0,26784.0,26772.3,26772.3,130
2026-01-05 12:45:00+05:30,26772.3,26780.0,26772.3,26778.6,195
2026-01-05 12:50:00+05:30,26778.6,26790.0,26778.6,26790.0,325
2026-01-05 12:55:00+05:30,26790.0,26790.0,26790.0,26790.0,0
2026-01-05 13:00:00+05:30,26790.0,26790.0,26770.0,26770.0,260
2026-01-05 13:05:00+05:30,26770.0,26770.0,26765.0,26769.5,455
2026-01-05 13:10:00+05:30,26769.5,26769.5,26755.0,26755.0,1170
2026-01-05 13:15:00+05:30,26752.0,26752.0,26740.0,26749.2,2665
2026-01-05 13:20:00+05:30,26749.2,26749.2,26738.8,26748.2,1170
2026-01-05 13:25:00+05:30,26748.2,26755.3,26735.0,26735.0,845
2026-01-05 13:30:00+05:30,26735.0,26736.2,26732.0,26736.2,1040
2026-01-05 13:35:00+05:30,26736.2,26736.2,26728.0,26729.0,2080
2026-01-05 13:40:00+05:30,26729.0,26742.7,26720.7,26742.7,2405
2026-01-05 13:45:00+05:30,26742.7,26742.7,26713.5,26715.0,1820
2026-01-05 13:50:00+05:30,26713.5,26713.5,26690.1,26695.0,4940
2026-01-05 13:55:00+05:30,26695.0,26700.8,26688.5,26688.5,3055
2026-01-05 14:00:00+05:30,26688.5,26688.8,26654.0,26658.0,5785
2026-01-05 14:05:00+05:30,26658.0,26658.0,26640.1,26650.8,7280
2026-01-05 14:10:00+05:30,26650.8,26660.0,26649.0,26660.0,2080
2026-01-05 14:15:00+05:30,26660.0,26660.0,26651.6,26655.0,1690
2026-01-05 14:20:00+05:30,26655.0,26655.2,26641.0,26655.2,4225
2026-01-05 14:25:00+05:30,26655.2,26663.0,26655.2,26659.4,1690
2026-01-05 14:30:00+05:30,26659.4,26671.2,26654.4,26667.0,3315
2026-01-05 14:35:00+05:30,26667.0,26671.9,26659.2,26659.2,5005
2026-01-05 14:40:00+05:30,26659.2,26679.0,26659.2,26675.0,585
2026-01-05 14:45:00+05:30,26675.0,26679.7,26675.0,26677.0,6045
2026-01-05 14:50:00+05:30,26677.0,26689.0,26677.0,26688.6,5850
2026-01-05 14:55:00+05:30,26688.6,26691.0,26688.3,26691.0,260
2026-01-05 15:00:00+05:30,26691.0,26691.0,26677.4,26679.5,585
2026-01-05 15:05:00+05:30,26679.5,26679.5,26663.8,26663.8,1040
2026-01-05 15:10:00+05:30,26659.2,26659.2,26654.0,26654.0,1820
2026-01-05 15:15:00+05:30,26654.0,26657.5,26654.0,26655.0,1040
2026-01-05 15:20:00+05:30,26655.0,26656.0,26650.0,26654.2,2470
2026-01-05 15:25:00+05:30,26650.0,26656.3,26650.0,26655.0,2210
2026-01-06 09:15:00+05:30,26650.0,26701.9,26648.2,26660.2,3380
2026-01-06 09:20:00+05:30,26660.2,26660.2,26649.0,26659.0,2275
2026-01-06 09:25:00+05:30,26659.0,26659.0,26630.0,26634.8,3250
2026-01-06 09:30:00+05:30,26634.8,26675.0,26630.2,26666.8,2080
2026-01-06 09:35:00+05:30,26666.8,26680.0,26650.0,26653.2,3705
2026-01-06 09:40:00+05:30,26653.2,26653.2,26645.0,26650.0,455
2026-01-06 09:45:00+05:30,26650.0,26675.0,26650.0,26668.5,780
2026-01-06 09:50:00+05:30,26668.5,26684.0,26668.5,26677.1,585
2026-01-06 09:55:00+05:30,26677.1,26701.0,26677.1,26701.0,2860
2026-01-06 10:00:00+05:30,26701.0,26718.1,26701.0,26710.0,2860
2026-01-06 10:05:00+05:30,26710.0,26710.0,26690.1,26697.2,455
2026-01-06 10:10:00+05:30,26697.2,26698.1,26692.1,26692.1,65
2026-01-06 10:15:00+05:30,26692.1,26700.0,26690.0,26690.0,390
2026-01-06 10:20:00+05:30,26690.0,26690.0,26677.0,26677.0,910
2026-01-06 10:25:00+05:30,26677.0,26679.7,26673.0,26673.0,325
2026-01-06 10:30:00+05:30,26673.0,26683.0,26673.0,26677.9,390
2026-01-06 10:35:00+05:30,26677.9,26680.2,26660.0,26660.0,260
2026-01-06 10:40:00+05:30,26660.0,26662.2,26653.3,26662.2,325
2026-01-06 10:45:00+05:30,26662.2,26663.2,26660.0,26663.2,1430
2026-01-06 10:50:00+05:30,26663.2,26664.4,26653.1,26664.4,845
2026-01-06 10:55:00+05:30,26664.4,26664.4,26650.0,26650.0,715
2026-01-06 11:00:00+05:30,26650.0,26653.6,26648.0,26653.6,1040
2026-01-06 11:05:00+05:30,26653.6,26662.8,26653.6,26662.8,65
2026-01-06 11:10:00+05:30,26662.8,26662.8,26644.0,26644.0,455
2026-01-06 11:15:00+05:30,26644.0,26644.0,26613.0,26613.0,2795
2026-01-06 11:20:00+05:30,26613.0,26613.0,26603.0,26609.2,7085
2026-01-06 11:25:00+05:30,26609.2,26620.4,26605.0,26612.1,1755
2026-01-06 11:30:00+05:30,26612.1,26628.5,26612.1,26628.5,1040
2026-01-06 11:35:00+05:30,26628.5,26633.3,26622.0,26624.6,390
2026-01-06 11:40:00+05:30,26624.6,26640.0,26624.6,26640.0,195
2026-01-06 11:45:00+05:30,26640.0,26645.6,26640.0,26644.9,650
2026-01-06 11:50:00+05:30,26644.9,26650.2,26640.0,26650.2,585
2026-01-06 11:55:00+05:30,26650.2,26650.2,26628.3,26628.3,260
2026-01-06 12:00:00+05:30,26628.3,26635.0,26625.0,26633.0,455
2026-01-06 12:05:00+05:30,26633.0,26635.0,26625.0,26625.0,195
2026-01-06 12:10:00+05:30,26625.0,26627.4,26618.0,26627.4,455
2026-01-06 12:15:00+05:30,26627.4,26627.4,26623.6,26623.6,195
2026-01-06 12:20:00+05:30,26623.6,26623.6,26614.6,26616.2,455
2026-01-06 12:25:00+05:30,26616.2,26628.3,26612.0,26628.3,585
2026-01-06 12:30:00+05:30,26628.3,26628.3,26620.0,26625.3,390
2026-01-06 12:35:00+05:30,26625.3,26627.5,26621.0,26621.0,195
2026-01-06 12:40:00+05:30,26621.0,26631.9,26620.0,26631.1,455
2026-01-06 12:45:00+05:30,26631.1,26631.1,26621.0,26621.0,1040
2026-01-06 12:50:00+05:30,26621.0,26630.0,26621.0,26630.0,325
2026-01-06 12:55:00+05:30,26630.0,26638.4,26630.0,26636.0,910
2026-01-06 13:00:00+05:30,26636.0,26646.0,26630.0,26630.0,1495
2026-01-06 13:05:00+05:30,26630.0,26649.2,26630.0,26638.0,780
2026-01-06 13:10:00+05:30,26638.0,26647.0,26622.3,26623.3,3445
2026-01-06 13:15:00+05:30,26623.3,26624.0,26613.9,26624.0,975
